Time,NormalisedFlux
0.0,0.9724249132306302
1.0,0.96860823283058
2.0,0.902345658069285
3.0,0.90429481188393
4.0,0.856463912737155
5.0,0.8454464529572516
6.0,0.9150962686477355
7.0,0.940694965307174
8.0,1.040516131993185
9.0,1.024356290716855
10.0,1.0789319848916503
11.0,1.0665664266379233
12.0,1.0997190675850435
13.0,1.1193582251465026
14.0,1.1454744089532343
15.0,1.1815255353273857
16.0,1.0644343168312695
17.0,1.0434935741611253
18.0,1.017352742767084
19.0,1.0090719709322413
20.0,0.9968007088383989
21.0,0.9292439312233862
22.0,0.8885081147928554
23.0,0.8994740741857966
24.0,0.8709949940495806
25.0,0.9114673419411591
26.0,0.9121654580308957
27.0,0.9530750097547421
28.0,0.9815775392484118
29.0,0.9817242470805174
30.0,1.0309517491972815
31.0,1.011452056595954
32.0,1.1171380881951827
33.0,1.1005120033200966
34.0,1.198329424227725
35.0,1.1023526075134633
36.0,1.1036011284265494
37.0,1.042973583551596
38.0,1.0256028945263878
39.0,1.0121133223609287
40.0,0.9379780021743239
41.0,0.9623340968192109
42.0,0.9089386077918569
43.0,0.8912481825644583
44.0,0.850084100293668
45.0,0.885651781082878
46.0,0.920006027389535
47.0,0.9892226365319534
48.0,1.010313284545023
49.0,0.9932436137173142
50.0,1.0608862893302313
51.0,1.0572791391930394
52.0,1.1000542244572373
53.0,1.1033810600916636
54.0,1.1131201050784967
55.0,1.118000978730251
56.0,1.0694558902320395
57.0,1.081994201219379
58.0,0.9833307940007593
59.0,0.9997040154646072
60.0,0.9648138177519976
61.0,0.8953755073883745
62.0,0.914409735118222
63.0,0.8861594526006152
64.0,0.8741098673759354
65.0,0.9135303060634145
66.0,0.9350263196249821
67.0,0.97425592247759
68.0,1.016790530289298
69.0,0.9743726930577968
70.0,1.0065862925861642
71.0,1.065485960247375
72.0,1.1202462337811834
73.0,1.1289667106325207
74.0,1.141429461720318
75.0,1.103843342787196
76.0,1.0607818060128158
77.0,1.049658527657817
78.0,1.058106221383089
79.0,0.9798630648115656
80.0,0.9408607132428087
81.0,0.9443686853104521
82.0,0.8999294644129608
83.0,0.859889906925004
84.0,0.9102635827583284
85.0,0.9116291664513108
86.0,0.946562149876419
87.0,0.9744762570547187
88.0,0.9576038594901954
89.0,1.0434444989785
90.0,1.0254959920718
91.0,1.0942728955329937
92.0,1.1238826266877955
93.0,1.1228715120454928
94.0,1.1407884792989467
95.0,1.1212757100719806
96.0,1.0642580959416086
97.0,1.087575674911611
98.0,1.007582110390877
99.0,1.012429010634318
100.0,0.9484996386306823
101.0,0.9318505063624885
102.0,0.9105956148943116
103.0,0.8783926901753747
104.0,0.8670794831438998
105.0,0.9269319100038971
106.0,0.9446938576245042
107.0,0.9720891202040769
108.0,1.0353950881021408
109.0,1.0317608219052523
110.0,1.004576676065335
111.0,1.108562903711206
112.0,1.1725069364318876
113.0,1.170925565723563
114.0,1.1457448230061895
115.0,1.1286522117078146
116.0,1.1167950172827272
117.0,1.0153088895247036
118.0,1.034326834419681
119.0,0.965629960884988
120.0,0.9720504171359265
