Time,NormalisedFlux
0.0,0.7811698512724126
1.0,0.780887458753502
2.0,0.8397392682203836
3.0,0.7391345286878072
4.0,0.8238678847499403
5.0,0.8089183521575402
6.0,0.8026418504299189
7.0,0.8634290699534569
8.0,0.9505852020726807
9.0,0.8420174007758725
10.0,0.9648539697095122
11.0,0.9491816936649601
12.0,1.0481670435408934
13.0,0.9741262298690226
14.0,1.0660800756026312
15.0,1.103209537902197
16.0,1.047276505412264
17.0,1.1532624604409905
18.0,1.1719836469014846
19.0,1.1715485595815567
20.0,1.1775585018058596
21.0,1.2500962200607566
22.0,1.167156852733266
23.0,1.1752845998960013
24.0,1.251346074278619
25.0,1.2596976119634937
26.0,1.18823350184742
27.0,1.1476872045499618
28.0,1.2092646554866517
29.0,1.110850079762527
30.0,1.174245836610708
31.0,1.0405326951223344
32.0,1.0997690345603262
33.0,1.0115351117530544
34.0,1.0588542248637725
35.0,0.9889436354055754
36.0,0.9969712116025562
37.0,1.0277032376092403
38.0,0.9669058474368132
39.0,0.9666354145072837
40.0,0.9243046411581046
41.0,0.9101151450341968
42.0,0.8863994494396326
43.0,0.8702390999646906
44.0,0.9109577393217206
45.0,0.8048611101014549
46.0,0.8698720681292482
47.0,0.8275540511363444
48.0,0.7770595619700464
49.0,0.7849437042520063
50.0,0.7608143598087808
51.0,0.7404320239187646
52.0,0.8027771257808708
53.0,0.8881417302719075
54.0,0.8276364516756227
55.0,0.8404207602125063
56.0,0.8726485948688316
57.0,0.8583469598770624
58.0,0.9503058774436091
59.0,0.9011099151182186
60.0,0.964712988884955
61.0,1.0268578019160617
62.0,0.9245245330503722
63.0,1.019774765166944
64.0,1.0335527952254777
65.0,1.0331516694708482
66.0,1.0140827207334073
67.0,1.1514641499455636
68.0,1.0564501171626632
69.0,1.1515859081245416
70.0,1.2313569523582828
71.0,1.1377748039396014
72.0,1.1772205824302933
73.0,1.1943947877801862
74.0,1.1734107549549118
75.0,1.2077837698402
76.0,1.1514366397649571
77.0,1.1712494940818732
78.0,1.209591501596642
79.0,1.1714213117016476
80.0,1.1390100123747426
81.0,1.1629095791200172
82.0,1.1382346800440486
83.0,1.0931076806943267
84.0,1.1232633358963642
85.0,0.995905834827324
86.0,1.027731341228154
87.0,0.9997472465046312
88.0,0.9596407141686059
89.0,0.914225251463795
90.0,0.9507231272530442
91.0,0.930187167064795
92.0,0.9146355225507605
93.0,0.8527133584803266
94.0,0.8310130176232701
95.0,0.8934138516729458
96.0,0.809897261236924
97.0,0.8241317088319353
98.0,0.8170022057884007
99.0,0.7913251270651827
100.0,0.782242017197493
101.0,0.7655696237902911
102.0,0.8257544554584587
103.0,0.8334610701266595
104.0,0.8195544548330751
105.0,0.8297759618432735
106.0,0.8267535553381087
107.0,0.8595373918248838
108.0,0.8805410516387492
109.0,0.8756257942866835
110.0,0.8944127845446016
111.0,0.9438655187749696
112.0,0.9526170452000235
113.0,1.0320458395786696
114.0,1.0122639567913023
115.0,1.0037076746023437
116.0,1.092914983902781
117.0,1.1119224326900705
118.0,1.1633377844791397
119.0,1.1168400367551663
120.0,1.142989435571853
