Time,NormalisedFlux
0.0,1.128186362842476
1.0,1.0789388968872453
2.0,1.0758695228783637
3.0,1.127145235473694
4.0,1.0470054704300722
5.0,1.0556967381845894
6.0,0.9734507934824312
7.0,0.9839689980467975
8.0,1.0539628536493701
9.0,0.9687111443180003
10.0,0.939180506726295
11.0,0.8982033511297005
12.0,0.8559454628205934
13.0,0.8547636920776607
14.0,0.9067926986645494
15.0,0.7815119507891912
16.0,0.7884301806366918
17.0,0.7863906965620511
18.0,0.7975552502138546
19.0,0.8591028114697353
20.0,0.763110150618312
21.0,0.7855329728355751
22.0,0.7828740445138045
23.0,0.7778765340743364
24.0,0.7824472514104396
25.0,0.7929686889912855
26.0,0.8000178646048498
27.0,0.8590990022976879
28.0,0.8478359481192617
29.0,0.8996459358667546
30.0,0.8813316045507639
31.0,0.9221474422216989
32.0,0.9537849849939771
33.0,0.946038827915002
34.0,1.0271029351267305
35.0,0.9968350139177903
36.0,1.0182161381459285
37.0,1.0988288477471866
38.0,1.0763807768792808
39.0,1.1190091694229998
40.0,1.1282357008886803
41.0,1.1645446644008468
42.0,1.19581481735898
43.0,1.1732138098341485
44.0,1.2165065639867136
45.0,1.160617309897098
46.0,1.2599196258362841
47.0,1.1793050514548775
48.0,1.2054411327015457
49.0,1.1865777600429215
50.0,1.1232183165732972
51.0,1.170803256375931
52.0,1.145429616379531
53.0,1.2137457914681609
54.0,1.113251703119769
55.0,1.1013520518354887
56.0,1.1129774556184613
57.0,1.1820552316742217
58.0,1.0610169458909093
59.0,0.9691108186538608
60.0,1.085912218841418
61.0,0.94155232687213
62.0,0.9559922828246846
63.0,0.949819276323414
64.0,0.9081089591866094
65.0,0.936143646498107
66.0,0.8671275135920257
67.0,0.8928196924423819
68.0,0.8621116884669718
69.0,0.8659121787827501
70.0,0.888486201653951
71.0,0.8702273201070497
72.0,0.7803535166597113
73.0,0.7990773661596252
74.0,0.7825889695554159
75.0,0.7381507452865189
76.0,0.8043049648229946
77.0,0.8364038726848498
78.0,0.8592807696017342
79.0,0.8624466271849228
80.0,0.7629650303104369
81.0,0.8414069309879956
82.0,0.888101569219199
83.0,0.8835038372279164
84.0,0.8780937808622831
85.0,0.9669437394612932
86.0,0.9872903134214762
87.0,0.947776117768887
88.0,1.0226241915322911
89.0,1.0448521226993066
90.0,1.079768637884983
91.0,1.1092942134440427
92.0,1.0895865129838584
93.0,1.0948738833862468
94.0,1.1457598753097937
95.0,1.1203549050878485
96.0,1.172750080146919
97.0,1.1223821718810716
98.0,1.1742388307839176
99.0,1.1581169396551487
100.0,1.1774411256522672
101.0,1.2205940460518099
102.0,1.2327401116730885
103.0,1.1705802175795712
104.0,1.229821662865798
105.0,1.1703357447012692
106.0,1.1513096364917403
107.0,1.1604698412276224
108.0,1.1276540994805255
109.0,1.1222277422599876
110.0,1.0818310493029721
111.0,1.0201509805297526
112.0,1.0868489658861555
113.0,0.9987419519373046
114.0,0.9091781196713998
115.0,1.0324018409726885
116.0,0.8950860652429982
117.0,0.9260760197938154
118.0,0.9289977314251405
119.0,0.8154732283856773
120.0,0.9031423201223201
