Time,NormalisedFlux
0.0,0.8934217170102484
1.0,0.8170983436992143
2.0,0.8514011106497338
3.0,0.7564308489254685
4.0,0.8362246905213075
5.0,0.8046947626848437
6.0,0.804605199599129
7.0,0.7327353610522929
8.0,0.7635930433249525
9.0,0.8284353807274906
10.0,0.7877470266895543
11.0,0.8408066691157406
12.0,0.8114693302995644
13.0,0.8486692229463976
14.0,0.8864621330526733
15.0,0.8290409256702423
16.0,0.9101411012589773
17.0,0.9458739079451094
18.0,0.9835980525699533
19.0,0.992494172090031
20.0,1.0223193812449254
21.0,0.9907612368078221
22.0,1.002658653197394
23.0,1.0690404457273037
24.0,1.0785732281656755
25.0,1.104685831133248
26.0,1.1435317047292735
27.0,1.123035800820095
28.0,1.1228513408075396
29.0,1.2091857275566784
30.0,1.1827767446018826
31.0,1.1779783476541934
32.0,1.2405305683950865
33.0,1.2222709434216121
34.0,1.2368804617614817
35.0,1.212265628189796
36.0,1.1943314627649046
37.0,1.1701501438097497
38.0,1.2113508131458801
39.0,1.1364315490940093
40.0,1.1711276725425543
41.0,1.0898938853541316
42.0,1.1575657956755339
43.0,1.1464487198737079
44.0,1.0798569026005096
45.0,1.0729477838308579
46.0,1.0334670645322597
47.0,0.9839108463694798
48.0,1.0329181192344166
49.0,0.9168351203547819
50.0,0.9032497556451313
51.0,0.8944544479816363
52.0,0.8710124296528257
53.0,0.9137650549274245
54.0,0.8246593955473441
55.0,0.9365611846721708
56.0,0.8715528151486446
57.0,0.8531084908036211
58.0,0.8108980455132531
59.0,0.8026716128643072
60.0,0.8505231652253706
61.0,0.9059128188316019
62.0,0.807275196880916
63.0,0.7944357262549917
64.0,0.8071846262138833
65.0,0.8565220386136543
66.0,0.888504761055216
67.0,0.8168106299835636
68.0,0.8713077526927797
69.0,0.8728074336500152
70.0,0.9019831189285632
71.0,0.8743107734999298
72.0,0.927466847418857
73.0,0.9627820528503636
74.0,0.9682553081563482
75.0,1.0088579245053244
76.0,0.9760828647355941
77.0,1.0226832566360844
78.0,1.1451642897903893
79.0,1.1015928902125485
80.0,1.1284140465620371
81.0,1.1053739847460076
82.0,1.0946665453333362
83.0,1.148535968037688
84.0,1.155047789367739
85.0,1.2193403089328718
86.0,1.2166391081069299
87.0,1.280201717286573
88.0,1.142812752450498
89.0,1.1368551690096373
90.0,1.2013571184249623
91.0,1.2004705735111065
92.0,1.1563466229003125
93.0,1.1599535393691307
94.0,1.157013361423187
95.0,1.2094399662433102
96.0,1.1153239105753274
97.0,1.096848873622779
98.0,1.0523906714194715
99.0,1.1086064707998209
100.0,1.0374256864414058
101.0,1.0318561733536546
102.0,0.9382090110347758
103.0,1.0014106997339298
104.0,0.9992982303789211
105.0,0.9657012176734945
106.0,0.8762270324980008
107.0,0.8952691990708816
108.0,0.9117303031922775
109.0,0.8801829798572947
110.0,0.8687828015324759
111.0,0.8619944316836958
112.0,0.7587134869800648
113.0,0.7942099926278466
114.0,0.7368453022223215
115.0,0.7757560936885229
116.0,0.7833508633407689
117.0,0.749426537401223
118.0,0.8038200647902548
119.0,0.8910426507553119
120.0,0.8035879659552333
