Time,NormalisedFlux
0.0,1.2018877952231097
1.0,1.1896210632693909
2.0,1.1126248131873362
3.0,1.0917409671609648
4.0,1.0391202071643961
5.0,1.0061160257296144
6.0,0.9704784958706991
7.0,0.99227830598165
8.0,0.9471356664013486
9.0,0.9306632390072533
10.0,0.9136551333222408
11.0,0.8766936487978756
12.0,0.8576686198059401
13.0,0.8334010873631775
14.0,0.895858532032737
15.0,0.9087642051598492
16.0,0.9593973603462136
17.0,0.9739851323527365
18.0,0.9642180889949193
19.0,0.9750288910376713
20.0,1.0375727831120856
21.0,1.051248964104855
22.0,1.1303394137877172
23.0,1.0964169281070764
24.0,1.1174866944235253
25.0,1.1374185713070635
26.0,1.1258741540772474
27.0,1.0819141450796292
28.0,1.0813407226247946
29.0,1.0684658007849572
30.0,1.0121139232037248
31.0,1.0332435833410836
32.0,1.0004021217475745
33.0,0.9664443587598064
34.0,0.9344348337967875
35.0,0.8901480044917537
36.0,0.8191498762677488
37.0,0.8949677989252995
38.0,0.8416500403390519
39.0,0.8744606542801647
40.0,0.855760359732041
41.0,0.923822686366391
42.0,0.9390421510877546
43.0,0.9799346959530639
44.0,0.997388111519879
45.0,1.0439288241856508
46.0,1.0511886210638717
47.0,1.0680281087528083
48.0,1.100962726495663
49.0,1.0983272273882099
50.0,1.1292527907955343
51.0,1.1089284288545516
52.0,1.0873366173268184
53.0,1.0274923519078991
54.0,1.07098496962281
55.0,1.0346584233485119
56.0,1.0095165978701837
57.0,0.9457021318626778
58.0,0.9632426371496677
59.0,0.9164498523687681
60.0,0.9374785482734258
61.0,0.9229287015544199
62.0,0.8939469554106615
63.0,0.8529547556566287
64.0,0.9101527935403424
65.0,0.8708362837873461
66.0,0.9550467303528668
67.0,0.985948721776093
68.0,0.9624991379264005
69.0,0.99829582894532
70.0,1.0533974360900307
71.0,1.0366703707276004
72.0,1.0368760600637827
73.0,1.1171239053141495
74.0,1.0775989981006902
75.0,1.1389230488128983
76.0,1.1060303466273127
77.0,1.0868647907273
78.0,1.0652579880964592
79.0,1.0359114396591562
80.0,1.0458650414188608
81.0,1.0128760258863627
82.0,0.959108930231373
83.0,0.9483372901732392
84.0,0.8829171647474431
85.0,0.8965146962851778
86.0,0.8958714778288644
87.0,0.862789218137735
88.0,0.8589390875966254
89.0,0.9099526491607083
90.0,0.873260727835854
91.0,0.9751641694522284
92.0,0.9463604845041798
93.0,0.9272862647221989
94.0,1.043048448733789
95.0,1.0307608740017307
96.0,1.0910758944553482
97.0,1.0698617892962659
98.0,1.1115590544545582
99.0,1.160242621276655
100.0,1.1305963658536913
101.0,1.1540336780504648
102.0,1.066250206600979
103.0,1.0948781659454039
104.0,1.0257732591320317
105.0,1.024377387635063
106.0,0.9775983139102896
107.0,1.0096606358682871
108.0,0.9448172737833648
109.0,0.9198932745063974
110.0,0.8731195613153453
111.0,0.8911958780906893
112.0,0.8497163662462757
113.0,0.8938722803121313
114.0,0.8723832428626614
115.0,0.896904589539102
116.0,0.9774443284978347
117.0,0.9789850474925108
118.0,1.001405338731338
119.0,1.0428981209642403
120.0,0.9765745091822651
