Time,NormalisedFlux
0.0,0.9336180301745977
1.0,0.9605439343081433
2.0,0.9742226659983996
3.0,0.9981075677774588
4.0,0.9809107386424799
5.0,0.9957532687251583
6.0,1.0377873767951784
7.0,1.104613698424645
8.0,1.1059261499337938
9.0,1.163534523790135
10.0,1.108013179468669
11.0,1.060753976674049
12.0,1.0422717716102494
13.0,1.003660022120332
14.0,1.0032686949958698
15.0,0.9419923453023487
16.0,0.972706747077032
17.0,0.9329445092185039
18.0,0.9358628550662159
19.0,0.8892653361025562
20.0,0.830595705666
21.0,0.9031397852902067
22.0,0.9632477416980942
23.0,0.959794307647241
24.0,0.921764040945928
25.0,1.0016821293653202
26.0,1.0762898135595227
27.0,1.043650731937611
28.0,1.0508220731885807
29.0,1.1346308172570645
30.0,1.1081132115283872
31.0,1.142264001957511
32.0,1.0681578127945723
33.0,1.0373874638054053
34.0,1.0254816421640671
35.0,1.033054664749184
36.0,0.9275403004684221
37.0,0.9057940768495831
38.0,0.8986201655973448
39.0,0.88721667721684
40.0,0.8060506704006332
41.0,0.8581976187293076
42.0,0.9115053247627303
43.0,0.9192955837779763
44.0,1.0046573867607882
45.0,0.9666422430941343
46.0,1.01668785087483
47.0,1.0063275465347195
48.0,1.0387749359248712
49.0,1.175038760495164
50.0,1.1035936107327542
51.0,1.1262077742645307
52.0,1.1080426048378518
53.0,1.0489580199642896
54.0,1.031522442852207
55.0,1.0157635394664706
56.0,0.9654406027706679
57.0,0.9761124116445067
58.0,0.9615899178268681
59.0,0.9476496858812922
60.0,0.8585456286316862
61.0,0.8498109277181622
62.0,0.8671738607425009
63.0,0.8982642351131686
64.0,0.950436500875606
65.0,0.9739090996705366
66.0,0.9771373416359821
67.0,0.992180542960817
68.0,1.066208174078703
69.0,1.0554052665870157
70.0,1.07919740379842
71.0,1.143614520891647
72.0,1.092139546233901
73.0,1.116446156980633
74.0,1.0875123280462078
75.0,1.0472234638043256
76.0,0.9820321583315142
77.0,0.9702953353704002
78.0,0.9494340301059052
79.0,0.9408591255998147
80.0,0.8829629312877877
81.0,0.8296061180082731
82.0,0.8443987777522072
83.0,0.8665188104746492
84.0,0.8644862618761893
85.0,0.9460916211606288
86.0,0.9574246872679874
87.0,1.0119889437750462
88.0,1.0302348879499
89.0,1.0624292189068631
90.0,1.1207350131790026
91.0,1.1455202426463005
92.0,1.0914659902005457
93.0,1.0504725197262654
94.0,1.1138988171548247
95.0,1.0662693298286587
96.0,1.0141923898538403
97.0,1.0076480506473966
98.0,0.9570881490780112
99.0,0.920876055819836
100.0,0.9553535164680458
101.0,0.9351121656204907
102.0,0.8404462942036462
103.0,0.8736647067166549
104.0,0.8660186857362208
105.0,0.9194600966979015
106.0,0.9416437713489693
107.0,1.0133121960523084
108.0,1.0334778390795791
109.0,1.0168146050713123
110.0,1.0978470612904345
111.0,1.072690746928044
112.0,1.1397321128467663
113.0,1.1072831386202788
114.0,1.1238575548298169
115.0,1.0785963051728167
116.0,1.0439097217821212
117.0,1.0286048031125223
118.0,1.0057952268361505
119.0,1.0284429156766453
120.0,0.9118520385118579
