Time,NormalisedFlux
0.0,1.1102131996480982
1.0,1.1951241607119383
2.0,1.2138623955150332
3.0,1.163096302284183
4.0,1.1645548547981346
5.0,1.1412006559916235
6.0,1.1338896054310972
7.0,1.1192545918518866
8.0,1.0766834457522612
9.0,1.0513819987684208
10.0,1.062546950037623
11.0,1.0395921932390513
12.0,0.9879606264837857
13.0,0.9070244522631069
14.0,0.916321833234595
15.0,0.9430466244734806
16.0,0.9202354156792713
17.0,0.9551028448497755
18.0,0.9048839310839523
19.0,0.9364242177636843
20.0,0.9317648665937724
21.0,0.8911360962990329
22.0,0.8339522101576736
23.0,0.7845091994019358
24.0,0.789497665163377
25.0,0.8274641686203675
26.0,0.7566492490992276
27.0,0.8470003554025325
28.0,0.8373385857331894
29.0,0.8225687067049854
30.0,0.7894098517635514
31.0,0.8172249656642485
32.0,0.8614859405284819
33.0,0.8267639584931807
34.0,0.8409407550971604
35.0,0.8890249521085085
36.0,0.9505125683693225
37.0,0.9178528452700355
38.0,0.9470834246540436
39.0,0.967917029903837
40.0,1.031654951487273
41.0,1.0212070777748605
42.0,1.0184180573026154
43.0,1.1050987408092356
44.0,1.070309350474804
45.0,1.0531186980680014
46.0,1.1290092403386514
47.0,1.1938661213960233
48.0,1.229509883462353
49.0,1.1648568510383646
50.0,1.225432010101919
51.0,1.1436545848329749
52.0,1.2147041883747922
53.0,1.1413093028851211
54.0,1.1484221609346654
55.0,1.2361366541428778
56.0,1.2155411131733262
57.0,1.193524964547788
58.0,1.2078333436411528
59.0,1.148182144331611
60.0,1.1473047225749056
61.0,1.1448451718814112
62.0,1.122228141027531
63.0,1.0590029927918392
64.0,1.0705052184624209
65.0,1.1605680244749523
66.0,1.0634046766704839
67.0,1.0052794529314235
68.0,0.994664128427565
69.0,1.001193774276729
70.0,0.9229228477395178
71.0,0.9773639173146924
72.0,0.9090706017996615
73.0,0.9107818546925495
74.0,0.8851590522970605
75.0,0.8805505313996762
76.0,0.8603267165237024
77.0,0.8217987447184949
78.0,0.8354495046463422
79.0,0.7792604699275626
80.0,0.8255419953656282
81.0,0.7870098015152975
82.0,0.7952482914944476
83.0,0.7596698234293202
84.0,0.78983536390143
85.0,0.7894931722558963
86.0,0.7889177440484914
87.0,0.8000950381004998
88.0,0.8245895796173326
89.0,0.8451092599663115
90.0,0.8327334454789372
91.0,0.8434921048041523
92.0,0.8985232756607445
93.0,0.9145655442402738
94.0,0.9142155106872397
95.0,0.955557663472691
96.0,1.0374130020562398
97.0,1.043723980956511
98.0,1.0349539003258994
99.0,1.0889830657795603
100.0,1.0786413203551821
101.0,1.0996212576258142
102.0,1.147518995409507
103.0,1.167968644506157
104.0,1.1897407079361935
105.0,1.1922895891216059
106.0,1.166764880848835
107.0,1.1693926145264222
108.0,1.1768850579877632
109.0,1.2416671500388983
110.0,1.1620689276441538
111.0,1.2173122790178983
112.0,1.246714171799982
113.0,1.1773825557109483
114.0,1.1654716434955625
115.0,1.1701773043662744
116.0,1.2069182135273506
117.0,1.1064067216894806
118.0,1.1553152085424603
119.0,1.1142973567054528
120.0,1.0768619662456087
