Time,NormalisedFlux
0.0,1.0376086514165532
1.0,1.0156283389492007
2.0,1.0380910959982257
3.0,1.0200890373044684
4.0,1.0499007079528009
5.0,1.1012908052677925
6.0,1.1402692783250832
7.0,1.1103916980689843
8.0,1.106676189503216
9.0,1.1815754530881364
10.0,1.1230817700761029
11.0,1.2024156772821037
12.0,1.1668225823531966
13.0,1.1495786187366648
14.0,1.2675200414907757
15.0,1.1307662167121608
16.0,1.2283889175944216
17.0,1.178870063611164
18.0,1.22127591831577
19.0,1.0877142916287124
20.0,1.1778572599017902
21.0,1.1361107330480098
22.0,1.1556027779601488
23.0,1.1713944453353644
24.0,1.0801401356050828
25.0,1.0701902067912308
26.0,1.0221538532462788
27.0,0.9865415599995342
28.0,1.0567592733752087
29.0,0.9702100905737077
30.0,1.0225980740734752
31.0,0.9564675080048969
32.0,0.9822976678150954
33.0,0.9134128571041934
34.0,0.8592125332092364
35.0,0.8783867314839918
36.0,0.8546098438421054
37.0,0.8640657348662653
38.0,0.7938240648518516
39.0,0.81749305708238
40.0,0.7988152943890287
41.0,0.8158907909687184
42.0,0.7491676700049534
43.0,0.8683391621904625
44.0,0.7617120955056947
45.0,0.7408602690742444
46.0,0.8147196389951996
47.0,0.825184060342979
48.0,0.7963585504995032
49.0,0.823871095118996
50.0,0.8322983128624033
51.0,0.8953734939169048
52.0,0.8740179486939094
53.0,0.9466357975551244
54.0,0.9100919736349086
55.0,0.9458782260436214
56.0,0.9906989416922153
57.0,1.0496809917335745
58.0,1.0356752650066288
59.0,0.97891647167572
60.0,1.0469298138882759
61.0,1.0620264293709194
62.0,1.034749494120571
63.0,1.115335072880494
64.0,1.167762805733846
65.0,1.0982278334652569
66.0,1.1558845907415773
67.0,1.1590431625984163
68.0,1.1726985051460443
69.0,1.2532428771088426
70.0,1.1879574085940117
71.0,1.1695739659642437
72.0,1.215168144621329
73.0,1.267011808682978
74.0,1.1593382044289007
75.0,1.1725167435650625
76.0,1.1885833873288447
77.0,1.1229944263155665
78.0,1.1116658493102387
79.0,1.1157349421821166
80.0,1.120052499616587
81.0,1.0391001346488293
82.0,1.1180198736855307
83.0,1.0692929329792091
84.0,1.042416579202388
85.0,1.0472464008452975
86.0,0.9612995580910719
87.0,1.0060400615802272
88.0,0.9584951807114672
89.0,0.9193188489892273
90.0,0.9161848516842896
91.0,0.8393981018020832
92.0,0.8508644369502941
93.0,0.8782096402647711
94.0,0.8052220410223785
95.0,0.8630432077680905
96.0,0.8040094126201405
97.0,0.8413368798252138
98.0,0.769178120759991
99.0,0.7753944206285328
100.0,0.781637482408406
101.0,0.8254537074101239
102.0,0.8342394966599921
103.0,0.8382395336451446
104.0,0.7741701108075418
105.0,0.787403170068976
106.0,0.9027756428926823
107.0,0.788016474779904
108.0,0.870699011524855
109.0,0.9202697562090879
110.0,0.9097705176216071
111.0,0.9427394428917608
112.0,0.9362488777676212
113.0,0.9446674148997523
114.0,1.0246770352172276
115.0,1.0106369620073634
116.0,1.0464634560400248
117.0,1.0139552942393617
118.0,1.0478264983406722
119.0,1.075358612527939
120.0,1.137004854920646
