Time,NormalisedFlux
0.0,1.160861448840322
1.0,1.169544462276174
2.0,1.1283000277146507
3.0,1.1319276077129519
4.0,1.0949068202940888
5.0,1.0604920548463368
6.0,0.9834631474277765
7.0,0.9856909823403022
8.0,0.9378753694296931
9.0,0.8881226784761855
10.0,0.9085090734931226
11.0,0.8519135284643127
12.0,0.8943156586879853
13.0,0.896649172215488
14.0,0.9184403659914201
15.0,0.9366026412143739
16.0,0.9413553414212525
17.0,1.016262564939523
18.0,1.0436166217564304
19.0,1.0250839119135504
20.0,1.0649250243078827
21.0,1.15940410336956
22.0,1.1114205805473034
23.0,1.1187497786568048
24.0,1.099269538330947
25.0,1.0724807643176333
26.0,1.0186717366370874
27.0,1.009331659868336
28.0,0.9454904794994523
29.0,0.9448398329180407
30.0,0.8988520951817984
31.0,0.869677963926962
32.0,0.90101594736084
33.0,0.8834987652916191
34.0,0.9421956239109014
35.0,0.9177930726800755
36.0,0.951545925254489
37.0,1.0037573359072895
38.0,1.0269543434786434
39.0,1.0097465553020881
40.0,1.0943411742827325
41.0,1.115038637546119
42.0,1.155486354008453
43.0,1.1439260236183146
44.0,1.123615689747925
45.0,1.071373125216534
46.0,1.0480309566721702
47.0,1.0655908467603952
48.0,0.9877017922837461
49.0,0.9574325847916292
50.0,0.8845674083856876
51.0,0.8456613902524719
52.0,0.8708464315829715
53.0,0.8570490348010706
54.0,0.8713834108815022
55.0,0.9005287539272282
56.0,0.955341878297777
57.0,1.021416870920498
58.0,0.9843478665863598
59.0,0.9515270281239497
60.0,1.0126716211589888
61.0,1.0565808256727276
62.0,1.107235265117079
63.0,1.1417943894831484
64.0,1.1199688654979514
65.0,1.0886543715886376
66.0,1.0941683916783778
67.0,1.0348148394506878
68.0,1.0247794832349952
69.0,0.9523296631356156
70.0,1.0073669356337018
71.0,0.9619902997120028
72.0,0.9234423695625672
73.0,0.8471115474663043
74.0,0.9125740464346054
75.0,0.9048563309964502
76.0,0.9181150858126912
77.0,0.9586778715389426
78.0,0.9773423547024558
79.0,0.995898480182426
80.0,1.0149696500887833
81.0,1.0512679525980366
82.0,1.0691438254101586
83.0,1.1319262792489628
84.0,1.114785852335896
85.0,1.1315797330603088
86.0,1.0842627894320773
87.0,1.0756625038540648
88.0,0.9855042581546903
89.0,1.0303659641257648
90.0,1.0095248431769783
91.0,0.9545051186626536
92.0,0.9214615668557479
93.0,0.9196932698664623
94.0,0.8860792561532362
95.0,0.8395976782632707
96.0,0.8874887753904863
97.0,0.8795678129518266
98.0,0.9138532296776778
99.0,0.959789357815598
100.0,1.0042646227872054
101.0,1.0670631540923001
102.0,1.09463586435956
103.0,1.0735670821845718
104.0,1.1470889420292325
105.0,1.130329395039246
106.0,1.12223901563528
107.0,1.074025576792602
108.0,1.0942599881257837
109.0,0.9946476071271607
110.0,1.0155098908172062
111.0,0.9405900847613173
112.0,0.8828315044241604
113.0,0.9453956446811823
114.0,0.8906428145139604
115.0,0.8450494277423046
116.0,0.8472818614400055
117.0,0.9442553839418817
118.0,0.9427764930900246
119.0,0.9304422175556929
120.0,1.032257718491285
