Time,NormalisedFlux
0.0,1.1440632060875398
1.0,1.189058557951547
2.0,1.0816847030791459
3.0,1.0745809983506023
4.0,1.0679252013166052
5.0,1.006207053004896
6.0,1.0197854228499994
7.0,0.9794453561808838
8.0,1.0399237432152195
9.0,0.9441373651288997
10.0,0.966530967807168
11.0,0.8887795030118183
12.0,0.9640838378337816
13.0,0.9239249497110592
14.0,0.8573941713591309
15.0,0.8762737529138703
16.0,0.8623189793363963
17.0,0.862296176782039
18.0,0.7931295697699947
19.0,0.8053804485893677
20.0,0.8143819421693486
21.0,0.7884240756831643
22.0,0.8258979148030157
23.0,0.8287211513968921
24.0,0.8382567243892359
25.0,0.7785331224502143
26.0,0.8467910256593765
27.0,0.8074744683798142
28.0,0.8566919153717382
29.0,0.8577369268875218
30.0,0.8991548689213769
31.0,0.9227797553337207
32.0,0.9040229223069509
33.0,0.9370384901243437
34.0,0.9591624678622814
35.0,1.0503384239365274
36.0,1.0083699104048176
37.0,1.100874947592867
38.0,1.0667506690978596
39.0,1.1065106136535736
40.0,1.0995756494325861
41.0,1.154304656611293
42.0,1.1401918134359645
43.0,1.1589524462623189
44.0,1.1345213932033822
45.0,1.1777475020169839
46.0,1.168296045708823
47.0,1.1893814006518777
48.0,1.2046994599134595
49.0,1.276748543736101
50.0,1.207795842518355
51.0,1.2025671715013715
52.0,1.1061656703022056
53.0,1.2020335439659677
54.0,1.2231345541033525
55.0,1.202227458284305
56.0,1.1280790665722338
57.0,1.1861369403527402
58.0,1.1067407957855169
59.0,1.0686206393898245
60.0,1.0830457624333205
61.0,1.023203252238495
62.0,1.0054441453594753
63.0,1.0257391771195388
64.0,1.0048383941016275
65.0,0.9968242914412286
66.0,0.9952383140833022
67.0,0.8761014444018304
68.0,0.8564362118258106
69.0,0.7884997129979756
70.0,0.8826807461479397
71.0,0.8809442799770248
72.0,0.8917687170570247
73.0,0.8300504034695677
74.0,0.8425650396223006
75.0,0.7700457070290374
76.0,0.8330652854300443
77.0,0.7569949715291456
78.0,0.7848243787614555
79.0,0.7844509488070697
80.0,0.8636105875681103
81.0,0.8172249888729547
82.0,0.7882993996281317
83.0,0.8642972901082225
84.0,0.8719656671379833
85.0,0.8319118874926877
86.0,0.9281238786452839
87.0,0.9107711163764393
88.0,0.973017795295899
89.0,0.9751887903697599
90.0,0.9948447947157564
91.0,1.003010141782507
92.0,1.0134758486393076
93.0,1.0172967306936602
94.0,1.039375538201645
95.0,1.0172912178137945
96.0,1.117628277499042
97.0,1.141593898324407
98.0,1.1277582548499347
99.0,1.155773675886048
100.0,1.149001249027768
101.0,1.217535143418163
102.0,1.182755247324436
103.0,1.1811210683118933
104.0,1.2126938847480595
105.0,1.1703043742264483
106.0,1.1651378816402298
107.0,1.2207158329966956
108.0,1.2374017204996821
109.0,1.1940949693118714
110.0,1.200240490884483
111.0,1.1832159446356294
112.0,1.1346810728286356
113.0,1.1587249342711914
114.0,1.1256553218220378
115.0,1.0806817844447565
116.0,1.0392712798000487
117.0,1.0600264621538347
118.0,1.0590282095564387
119.0,1.0046461369737247
120.0,1.0039024689481273
