Time,NormalisedFlux
0.0,1.1438186661284955
1.0,1.1400215802529923
2.0,1.0961789637407178
3.0,1.0776945537011362
4.0,1.0516793494353995
5.0,1.0416108993293434
6.0,1.0071004515568205
7.0,0.9790350856893654
8.0,0.95393607430276
9.0,0.8768146175946636
10.0,0.8361534299752166
11.0,0.8291018283566881
12.0,0.8924280674115063
13.0,0.9299341023281905
14.0,0.9421172346911866
15.0,0.9482304195259111
16.0,0.9912659593063319
17.0,0.9776535186213473
18.0,1.0575120611726674
19.0,1.0961191320274806
20.0,1.0914204122233326
21.0,1.1337548573706375
22.0,1.1434734856486526
23.0,1.0572029618541112
24.0,1.1020487867391837
25.0,1.0412176844873915
26.0,1.0335876143874567
27.0,0.9868576503561726
28.0,0.9523696461815959
29.0,0.9207313478840392
30.0,0.8733785311688641
31.0,0.8086934781777713
32.0,0.7550645075705796
33.0,0.9011125430802931
34.0,0.9446127294899168
35.0,0.9664922738197
36.0,0.9580500374268254
37.0,0.9502391857280136
38.0,1.02363438286054
39.0,1.0645189731841498
40.0,1.06725488157275
41.0,1.1431286095949735
42.0,1.0997052600680004
43.0,1.1356284015562297
44.0,1.080157502388266
45.0,1.005675788839318
46.0,1.0448132870590656
47.0,0.9930285698761068
48.0,0.9694106889990279
49.0,0.9366498434851807
50.0,0.9240652048563309
51.0,0.8528922800187374
52.0,0.8796212804430219
53.0,0.8230262056577823
54.0,0.9175247869027039
55.0,0.9121408739348499
56.0,0.9330500595166186
57.0,0.9616172346456996
58.0,1.0110596900676745
59.0,1.0514592939841456
60.0,1.0560088419844984
61.0,1.022534283117522
62.0,1.096846638857711
63.0,1.1418163400041736
64.0,1.1233977949015759
65.0,1.1015062465742087
66.0,1.031410923710825
67.0,1.0665660238266699
68.0,1.0057192382525515
69.0,0.9597876991591362
70.0,0.9608137063336601
71.0,0.9215016313895519
72.0,0.9206194481134731
73.0,0.8693922230954518
74.0,0.8722435398997603
75.0,0.9130459828379859
76.0,0.9054066937500587
77.0,0.9762340710542473
78.0,1.0304738468231014
79.0,1.0361296775867128
80.0,1.0399944667100667
81.0,1.0833696308984586
82.0,1.1517200371399179
83.0,1.1180299775974913
84.0,1.1398974914046525
85.0,1.1309787786503112
86.0,1.1197499087720828
87.0,1.0519886521350554
88.0,1.0322557345755958
89.0,1.0162626405975934
90.0,0.9721444635341274
91.0,0.9652676057751769
92.0,0.9629801370038692
93.0,0.8932835918605326
94.0,0.8977978646925977
95.0,0.829781487993559
96.0,0.9069392730162795
97.0,0.9562526006358109
98.0,0.9662466046931437
99.0,1.0173517744700893
100.0,1.0188562779291368
101.0,1.0305112414293156
102.0,1.0377703142912846
103.0,1.1257556615861757
104.0,1.119782567323287
105.0,1.1409862946334095
106.0,1.1248106996055434
107.0,1.0937076797446266
108.0,1.0440193611036919
109.0,1.0079081633125668
110.0,1.0459554461381702
111.0,0.9731363711989238
112.0,0.9966787008330975
113.0,0.933421986467105
114.0,0.8935820853973959
115.0,0.8717894822822385
116.0,0.9328536066248178
117.0,0.926980704079885
118.0,0.9165237752657609
119.0,0.947453931046522
120.0,0.9533263555995246
